"","genus","species","zsp","loc","park","month","day","year","status","family","date","julDay","genusSpecies","habtype","Num"
"1601","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1602","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1603","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1604","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1605","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1606","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1607","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1608","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1609","Espadarana","prosoblepon",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Espadarana_prosoblepon","s",1
"1610","Espadarana","prosoblepon",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Espadarana_prosoblepon","s",1
"1611","Espadarana","prosoblepon",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Espadarana_prosoblepon","s",1
"1627","Pristimantis","caryophyllaceus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_caryophyllaceus","s",1
"1639","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1640","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1641","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1642","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1643","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1644","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1645","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1646","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1647","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1648","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1649","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1650","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1651","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1652","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1653","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1654","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1655","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1656","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1657","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1658","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1659","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1660","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1661","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1662","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1663","Pristimantis","cruentus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_cruentus","s",1
"1664","Pristimantis","cruentus",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Pristimantis_cruentus","s",1
"1665","Pristimantis","cruentus",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Pristimantis_cruentus","s",1
"1666","Pristimantis","cruentus",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Pristimantis_cruentus","s",1
"1667","Pristimantis","cruentus",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Pristimantis_cruentus","s",1
"1668","Pristimantis","cruentus",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Pristimantis_cruentus","s",1
"1669","Pristimantis","cruentus",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Pristimantis_cruentus","s",1
"1670","Pristimantis","cruentus",0,"Verrugosa","y",3,7,2004,NA,"Strabomantidae",2004-03-07,3,"Pristimantis_cruentus","t",1
"1671","Pristimantis","cruentus",0,"Verrugosa","y",3,7,2004,NA,"Strabomantidae",2004-03-07,3,"Pristimantis_cruentus","t",1
"1696","Pristimantis","museosus",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Pristimantis_museosus","s",1
"1697","Pristimantis","museosus",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Pristimantis_museosus","s",1
"1698","Pristimantis","museosus",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Pristimantis_museosus","s",1
"1729","Sachatamia","albomaculata",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Sachatamia_albomaculata","s",1
"1730","Sachatamia","albomaculata",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Sachatamia_albomaculata","s",1
"1731","Sachatamia","albomaculata",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Sachatamia_albomaculata","s",1
"1732","Sachatamia","albomaculata",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Sachatamia_albomaculata","s",1
"1733","Sachatamia","albomaculata",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Sachatamia_albomaculata","s",1
"1734","Sachatamia","albomaculata",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Sachatamia_albomaculata","s",1
"1739","Sachatamia","ilex",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Sachatamia_ilex","s",1
"1740","Sachatamia","ilex",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Sachatamia_ilex","s",1
"1741","Sachatamia","ilex",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Sachatamia_ilex","s",1
"1747","Silverstonia","flotator",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Silverstonia_flotator","s",1
"1748","Silverstonia","flotator",0,"Cascada","y",3,6,2004,NA,"Dendrobatidae",2004-03-06,2,"Silverstonia_flotator","s",1
"1749","Silverstonia","flotator",0,"Cascada","y",3,6,2004,NA,"Dendrobatidae",2004-03-06,2,"Silverstonia_flotator","s",1
"1750","Silverstonia","flotator",0,"Cascada","y",3,6,2004,NA,"Dendrobatidae",2004-03-06,2,"Silverstonia_flotator","s",1
"1751","Silverstonia","flotator",0,"Verrugosa","y",3,7,2004,NA,"Dendrobatidae",2004-03-07,3,"Silverstonia_flotator","t",1
"1755","Silverstonia","nubicola",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Silverstonia_nubicola","s",1
"1756","Silverstonia","nubicola",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Silverstonia_nubicola","s",1
"1757","Silverstonia","nubicola",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Silverstonia_nubicola","s",1
"1758","Silverstonia","nubicola",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Silverstonia_nubicola","s",1
"1759","Silverstonia","nubicola",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Silverstonia_nubicola","s",1
"1760","Silverstonia","nubicola",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Silverstonia_nubicola","s",1
"1761","Silverstonia","nubicola",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Silverstonia_nubicola","s",1
"1799","Strabomantis","bufoniformis",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Strabomantis_bufoniformis","s",1
"1800","Strabomantis","bufoniformis",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Strabomantis_bufoniformis","s",1
"1801","Strabomantis","bufoniformis",0,"Cascada","y",3,5,2004,NA,"Strabomantidae",2004-03-05,1,"Strabomantis_bufoniformis","s",1
"1802","Strabomantis","bufoniformis",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Strabomantis_bufoniformis","s",1
"1803","Strabomantis","bufoniformis",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Strabomantis_bufoniformis","s",1
"1804","Strabomantis","bufoniformis",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Strabomantis_bufoniformis","s",1
"1805","Strabomantis","bufoniformis",0,"Guabal","y",3,6,2004,NA,"Strabomantidae",2004-03-06,2,"Strabomantis_bufoniformis","s",1
"1812","Teratohyla","spinosa",0,"Guabal","y",3,6,2004,NA,"Centrolenidae",2004-03-06,2,"Teratohyla_spinosa","s",1
